rgb,cmyk,url,dark,ral,nameDE,nameEN,range
B14B59,0 57 49 30,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-50-50/7135,0,020 50 50,Flammenrot,Flame red,Rottöne
BF4355,0 64 55 25,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-50-58/7136,0,020 50 58,Preiselbeerenrot,Lingonberry red,Rottöne
948B8B,0 6 6 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-60-05/7137,1,020 60 05,Kugeldistelgraurosé,Globe thistle grey rose,Rottöne
9B8888,0 12 12 39,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-60-10/7138,1,020 60 10,Blechrosa,Tin pink,Rottöne
A88283,0 22 22 34,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-60-20/7139,1,020 60 20,Retrorosa,Retro pink,Rottöne
B5797C,0 33 31 29,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-60-30/7140,1,020 60 30,Begonienrostrosé,Begonia rusty rose,Rottöne
C27078,0 42 38 23,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-60-40/7141,1,020 60 40,Lotusrot,Lotus red,Rottöne
B0A6A6,0 5 5 30,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-70-05/7142,1,020 70 05,Fashionmauve,Fashion mauve,Rottöne
B5A2A2,0 10 10 29,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-70-10/7143,1,020 70 10,Turmalinmauve,Tourmaline mauve,Rottöne
C79D9F,0 21 20 21,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-70-20/7144,1,020 70 20,Rosenholzapricot,Rosewood apricot,Rottöne
D59598,0 30 28 16,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-70-30/7145,1,020 70 30,Markerrosa,Marker pink,Rottöne
CEC3C2,0 5 5 19,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-80-05/7146,1,020 80 05,Auroragrau,Aurora grey,Rottöne
D3BDBD,0 10 10 17,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-80-10/7147,1,020 80 10,Quarzrosé,Quartz rose,Rottöne
E3B7BA,0 19 18 10,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-80-20/7148,1,020 80 20,Marzipanrosa,Marzipan pink,Rottöne
DACFCE,0 5 5 14,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-85-05/7149,1,020 85 05,Mandelblütenrosa,Almond blossom pink,Rottöne
E0CACA,0 9 9 12,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-85-10/7150,1,020 85 10,Lachscreme,Salmon cream,Rottöne
F1C7C6,0 17 17 5,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-85-20/7151,1,020 85 20,Elegantlichtrosé,Elegant light rose,Rottöne
ECE1DC,0 4 6 7,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-90-05/7152,1,020 90 05,Muschelweiß,Mussel white,Rottöne
EDDBD7,0 7 9 7,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-90-10/7153,1,020 90 10,Pfirsichcreme,Peach cream,Rottöne
F1E4E1,0 5 6 5,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-020-93-05/7154,1,020 93 05,Blütenweiß,Blossom white,Rottöne
514340,0 17 20 68,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-30-10/7155,0,030 30 10,Laurelnussrostbraun,Laurel nut rusty brown,Rottöne
5B3C38,0 34 38 64,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-30-20/7156,0,030 30 20,Herbstlaubrot,Autumn leaf red,Rottöne
653430,0 48 52 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-30-30/7157,0,030 30 30,Macorefurnierrot,Macore veneer red,Rottöne
722B2C,0 62 61 55,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-30-40/7158,0,030 30 40,Karmesinrot,Crimson red,Rottöne
742529,0 68 64 54,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-30-45/7159,0,030 30 45,Blutrot,Blood red,Rottöne
665855,0 13 16 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-40-10/7160,0,030 40 10,Torfrotbraun,Peat red brown,Rottöne
75544F,0 28 32 54,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-40-20/7161,0,030 40 20,Moosbeerenrot,Cranberry red,Rottöne
804D48,0 39 43 49,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-40-30/7162,0,030 40 30,Backsteinbraun,Brick brown,Rottöne
8A433F,0 51 54 45,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-40-40/7163,0,030 40 40,Scharfrot,Spicy red,Rottöne
963838,0 62 62 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-40-50/7164,0,030 40 50,Hibiskusrot,Hibiscus red,Rottöne
9F2833,0 74 67 37,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-40-60/7165,0,030 40 60,Kaiserkirschenrot,Emperor cherry red,Rottöne
816F6C,0 13 16 49,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-50-10/7166,0,030 50 10,Erdrot,Earth red,Rottöne
8C6A64,0 24 28 45,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-50-20/7167,0,030 50 20,Terracottarotbraun,Terracotta red brown,Rottöne
99635C,0 35 39 40,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-50-30/7168,0,030 50 30,Lehmrot,Clay red,Rottöne
A65C55,0 44 48 34,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-50-40/7169,0,030 50 40,Zinnoberrot,Vermilion red,Rottöne
B0524E,0 53 55 30,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-50-50/7170,0,030 50 50,Ahornrot,Maple red,Rottöne
BC4444,0 63 63 26,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-50-60/7171,0,030 50 60,Hollandrot,Holland red,Rottöne
9A8986,0 11 12 39,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-60-10/7172,1,030 60 10,Sturmröte,Storm red,Rottöne
A8837E,0 22 24 34,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-60-20/7173,1,030 60 20,Wüstenrot,Desert red,Rottöne
B77674,0 35 36 28,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-60-30/7174,1,030 60 30,Antikrosa,Antique pink,Rottöne
C1756E,0 39 43 24,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-60-40/7175,1,030 60 40,Helltomate,Light tomato,Rottöne
CD6B65,0 47 50 19,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-60-50/7176,1,030 60 50,Kalypsorot,Calypso red,Rottöne
B6A3A0,0 10 12 28,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-70-10/7177,1,030 70 10,Floridagrau,Florida grey,Rottöne
C59B95,0 21 24 22,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-70-20/7178,1,030 70 20,Trübapricot,Dull apricot,Rottöne
D3958D,0 29 33 17,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-70-30/7179,1,030 70 30,Lachsrosarot,Salmon pink red,Rottöne
E08D85,0 37 40 12,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-70-40/7180,1,030 70 40,Flamingorot,Flamingo red,Rottöne
D3BDBA,0 10 11 17,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-80-10/7181,1,030 80 10,Salzrosa,Salt pink,Rottöne
E3B6B2,0 19 21 10,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-80-20/7182,1,030 80 20,Magnolienrosa,Magnolia pink,Rottöne
D9CCC7,0 5 8 14,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-85-05/7183,1,030 85 05,Mandelcreme,Almond cream,Rottöne
DECAC5,0 9 11 12,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-85-10/7184,1,030 85 10,Softeisrosé,Soft ice rose,Rottöne
ECC9BF,0 14 19 7,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-85-20/7185,1,030 85 20,Pfirsichrot,Peach red,Rottöne
EADEDA,0 5 6 8,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-90-05/7186,1,030 90 05,Antikweiß,Antique white,Rottöne
F0DDD6,0 7 10 5,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-90-10/7187,1,030 90 10,Hochzeitsrosa,Wedding pink,Rottöne
F4E8E4,0 4 6 4,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-030-93-05/7188,1,030 93 05,Pergamentweiß,Parchment white,Rottöne
442B21,0 36 51 73,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-20-19/7189,0,040 20 19,Wildbraun,Wild brown,Rottöne
4B4441,0 9 13 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-30-05/7190,0,040 30 05,Basaltschwarz,Basalt black,Rottöne
4E413A,0 16 25 69,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-30-10/7191,0,040 30 10,Kaviarschwarz,Caviar black,Rottöne
593D32,0 31 43 65,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-30-20/7192,0,040 30 20,Kaffeebraun,Coffee brown,Rottöne
633729,0 44 58 61,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-30-30/7193,0,040 30 30,Wurzelbraun,Root brown,Rottöne
6D3425,0 52 66 57,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-30-40/7194,0,040 30 40,Korrosionsrot,Corrosion red,Rottöne
635B58,0 8 11 61,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-40-05/7195,0,040 40 05,Aschbraun,Ash brown,Rottöne
675952,0 13 20 59,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-40-10/7196,0,040 40 10,Somalibraun,Somali brown,Rottöne
72554A,0 25 35 55,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-40-20/7197,0,040 40 20,Vandyckbraun,Vandyck brown,Rottöne
7B4E3E,0 36 49 51,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-40-30/7198,0,040 40 30,Maronenbraun,Chestnut brown,Rottöne
854532,0 48 62 47,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-40-40/7199,0,040 40 40,Ziegelrot,Brick red,Rottöne
8F412A,0 54 70 43,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-40-50/7200,0,040 40 50,Hennarot,Henna red,Rottöne
96341E,0 65 80 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-40-60/7201,0,040 40 60,Kupferrot,Copper red,Rottöne
A03326,0 68 76 37,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-40-67/7202,0,040 40 67,Chinarot,China red,Rottöne
7B7370,0 6 8 51,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-50-05/7203,0,040 50 05,Nomadengrau,Nomad grey,Rottöne
80716A,0 11 17 49,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-50-10/7204,0,040 50 10,Umbrasand,Umbra sand,Rottöne
8C6C60,0 22 31 45,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-50-20/7205,0,040 50 20,Achatbraun,Agate brown,Rottöne
986655,0 32 44 40,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-50-30/7206,0,040 50 30,Rostfarben,Rust coloured,Rottöne
A1604B,0 40 53 36,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-50-40/7207,0,040 50 40,Ameisenrot,Ant red,Rottöne
AD5840,0 49 63 32,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-50-50/7208,0,040 50 50,Englischrot,English red,Rottöne
BB5237,0 56 70 26,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-50-60/7209,0,040 50 60,Fuchsrot,Fox red,Rottöne
BF4A30,0 61 74 25,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-50-70/7210,0,040 50 70,Pompejirot,Pompeii red,Rottöne
958C89,0 6 8 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-60-05/7211,1,040 60 05,Warmgrau,Warm grey,Rottöne
9B8A82,0 10 16 39,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-60-10/7212,1,040 60 10,Hellkaramell,Light caramel,Rottöne
A58376,0 20 28 35,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-60-20/7213,1,040 60 20,Sienagelblich,Sienna yellow,Rottöne
B3806D,0 28 39 29,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-60-30/7214,1,040 60 30,Zedernrot,Cedar red,Rottöne
BC7961,0 35 48 26,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-60-40/7215,1,040 60 40,Terraorange,Terra orange,Rottöne
CA7357,0 43 56 20,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-60-50/7216,1,040 60 50,Mandarinorange,Mandarin orange,Rottöne
D26C4D,0 48 63 17,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-60-60/7217,0,040 60 60,Korallenorange,Coral orange,Rottöne
AFA6A3,0 5 6 31,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-70-05/7218,1,040 70 05,Passepartoutgrau,Passepartout grey,Rottöne
B7A49C,0 10 14 28,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-70-10/7219,1,040 70 10,Mohairmauve,Mohair mauve,Rottöne
C59F91,0 19 26 22,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-70-20/7220,1,040 70 20,Sanftsiena,Soft sienna,Rottöne
D19986,0 26 35 18,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-70-30/7221,1,040 70 30,Industrierosé,Industrial rose,Rottöne
D7957C,0 30 42 15,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-70-40/7222,1,040 70 40,Aprikosenrot,Apricot red,Rottöne
E78D6F,0 38 51 9,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-70-50/7223,1,040 70 50,Fruchtrot,Fruit red,Rottöne
CDC3BF,0 4 6 19,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-80-05/7224,1,040 80 05,Naturseidegrau,Natural silk grey,Rottöne
D5C2B9,0 8 13 16,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-80-10/7225,1,040 80 10,Thulitrosé,Thulite rose,Rottöne
E5BEAF,0 17 23 10,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-80-20/7226,1,040 80 20,Krapporange,Madder orange,Rottöne
F0B8A3,0 23 32 5,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-80-30/7227,1,040 80 30,Naturapricot,Nature apricot,Rottöne
DCD0CB,0 5 7 13,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-85-05-/7228,1,040 85 05 ,Pandoragrau,Pandora grey,Rottöne
E3CFC5,0 8 13 10,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-85-10/7229,1,040 85 10,Feinalabaster,Fine alabaster,Rottöne
F0CAB9,0 15 22 5,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-85-20/7230,1,040 85 20,Zartsüßapricot,Delicate sweet apricot,Rottöne
ECE0D9,0 5 8 7,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-90-05/7231,1,040 90 05,Saharalichtrot,Sahara light red,Rottöne
F1DFD3,0 7 12 5,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-90-10/7232,1,040 90 10,Zartrosé,Delicate rose,Rottöne
F2E8E1,0 4 7 5,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-040-93-05/7233,1,040 93 05,Naturweiß,Natural white,Rottöne
3A3028,0 17 31 77,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-050-20-10/7234,0,050 20 10,Granitbraun,Granite brown,Rottöne
3F2D21,0 28 47 75,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-050-20-16/7235,0,050 20 16,Nachtbraun,Night brown,Rottöne
4C4137,0 14 27 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-050-30-10/7236,0,050 30 10,Obsidianbraun,Obsidian brown,Rottöne
573F2D,0 27 48 65,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-050-30-20/7237,0,050 30 20,Tropenholzbraun,Tropical wood brown,Rottöne
613C26,0 38 60 61,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-050-30-30/7238,0,050 30 30,Tabakbraun,Tobacco brown,Rottöne
663B20,0 42 68 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-050-30-36/7239,0,050 30 36,Palisanderbraun,Rosewood brown,Rottöne
675A50,0 12 22 59,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-050-40-10/7240,0,050 40 10,Mokkaschwarz,Mocha black,Rottöne
